Year-Quarter,State,Year,Month,TelehealthType,ServiceCount,RatePer1000Beneficiaries
2021-3,Vermont,2021,9,Other telehealth, 395 ,2.0
2021-4,Vermont,2021,10,Live audio/video," 4,540 ",23.2
2021-4,Vermont,2021,10,Other telehealth, 330 ,1.7
2021-4,Vermont,2021,11,Live audio/video," 4,741 ",24.1
2021-4,Vermont,2021,11,Other telehealth, 333 ,1.7
2021-4,Vermont,2021,12,Live audio/video," 4,638 ",23.5
2021-4,Vermont,2021,12,Other telehealth, 355 ,1.8
2022-1,Vermont,2022,1,Live audio/video," 5,959 ",30.0
2022-1,Vermont,2022,1,Other telehealth, 485 ,2.4
2022-1,Vermont,2022,2,Live audio/video," 5,258 ",26.5
2022-1,Vermont,2022,2,Other telehealth, 136 ,0.7
2022-1,Vermont,2022,3,Live audio/video," 5,545 ",27.8
2022-1,Vermont,2022,3,Other telehealth, 101 ,0.5
2022-2,Vermont,2022,4,Live audio/video," 4,565 ",22.9
2022-2,Vermont,2022,5,Live audio/video," 4,762 ",23.8
2022-2,Vermont,2022,5,Other telehealth, 171 ,0.9
2022-2,Vermont,2022,6,Live audio/video," 4,835 ",24.0
2022-2,Vermont,2022,6,Other telehealth, 145 ,0.7
2022-3,Vermont,2022,7,Live audio/video," 4,230 ",21.0
2022-3,Vermont,2022,7,Other telehealth, 118 ,0.6
2022-3,Vermont,2022,8,Live audio/video," 4,824 ",23.8
2022-3,Vermont,2022,8,Other telehealth, 112 ,0.6
2022-3,Vermont,2022,9,Live audio/video," 4,777 ",23.5
2022-3,Vermont,2022,9,Other telehealth, 125 ,0.6
2022-4,Vermont,2022,10,Live audio/video," 5,018 ",24.7
2022-4,Vermont,2022,10,Other telehealth, 106 ,0.5
2022-4,Vermont,2022,11,Live audio/video," 5,209 ",25.5
2022-4,Vermont,2022,11,Other telehealth, 152 ,0.7
2022-4,Vermont,2022,12,Live audio/video," 4,879 ",23.8
2022-4,Vermont,2022,12,Other telehealth, 142 ,0.7
2020-1,Virgin Islands,2020,3,Live audio/video, 271 ,8.6
2020-2,Virgin Islands,2020,4,Live audio/video, 753 ,23.7
2020-2,Virgin Islands,2020,4,Store and forward, 16 ,0.5
2020-2,Virgin Islands,2020,5,Live audio/video, 698 ,21.8
2020-2,Virgin Islands,2020,6,Live audio/video, 568 ,17.6
2020-3,Virgin Islands,2020,7,Live audio/video, 469 ,14.4
2020-3,Virgin Islands,2020,8,Live audio/video, 672 ,20.5
2020-3,Virgin Islands,2020,9,Live audio/video, 421 ,12.8
2020-4,Virgin Islands,2020,10,Live audio/video, 331 ,9.9
2020-4,Virgin Islands,2020,10,Remote patient monitoring, 26 ,0.8
2020-4,Virgin Islands,2020,11,Live audio/video, 267 ,8.0
2020-4,Virgin Islands,2020,11,Remote patient monitoring, 25 ,0.7
2020-4,Virgin Islands,2020,12,Live audio/video, 404 ,12.0
2020-4,Virgin Islands,2020,12,Remote patient monitoring, 29 ,0.9
2021-1,Virgin Islands,2021,1,Live audio/video, 287 ,8.4
2021-1,Virgin Islands,2021,1,Remote patient monitoring, 28 ,0.8
2021-1,Virgin Islands,2021,2,Live audio/video, 260 ,7.6
2021-1,Virgin Islands,2021,2,Remote patient monitoring, 23 ,0.7
2021-1,Virgin Islands,2021,3,Live audio/video, 390 ,11.3
2021-1,Virgin Islands,2021,3,Remote patient monitoring, 36 ,1.0
2021-2,Virgin Islands,2021,4,Live audio/video, 291 ,8.4
2021-2,Virgin Islands,2021,4,Remote patient monitoring, 43 ,1.2
2021-2,Virgin Islands,2021,5,Live audio/video, 296 ,8.5
2021-2,Virgin Islands,2021,5,Other telehealth, 17 ,0.5
2021-2,Virgin Islands,2021,5,Remote patient monitoring, 49 ,1.4
2021-2,Virgin Islands,2021,6,Live audio/video, 354 ,10.1
2021-2,Virgin Islands,2021,6,Other telehealth, 17 ,0.5
2021-2,Virgin Islands,2021,6,Remote patient monitoring, 47 ,1.3
2021-3,Virgin Islands,2021,7,Live audio/video, 292 ,8.3
2021-3,Virgin Islands,2021,7,Other telehealth, 37 ,1.1
2021-3,Virgin Islands,2021,7,Remote patient monitoring, 55 ,1.6
2021-3,Virgin Islands,2021,8,Live audio/video, 420 ,11.9
2021-3,Virgin Islands,2021,8,Other telehealth, 45 ,1.3
2021-3,Virgin Islands,2021,8,Remote patient monitoring, 47 ,1.3
2021-3,Virgin Islands,2021,9,Live audio/video, 324 ,9.1
2021-3,Virgin Islands,2021,9,Other telehealth, 22 ,0.6
2021-3,Virgin Islands,2021,9,Remote patient monitoring, 44 ,1.2
2021-4,Virgin Islands,2021,10,Live audio/video, 363 ,10.2
2021-4,Virgin Islands,2021,10,Other telehealth, 32 ,0.9
2021-4,Virgin Islands,2021,10,Remote patient monitoring, 48 ,1.3
2021-4,Virgin Islands,2021,11,Live audio/video, 415 ,11.6
2021-4,Virgin Islands,2021,11,Remote patient monitoring, 43 ,1.2
2021-4,Virgin Islands,2021,12,Live audio/video, 486 ,13.5
2021-4,Virgin Islands,2021,12,Other telehealth, 22 ,0.6
2021-4,Virgin Islands,2021,12,Remote patient monitoring, 43 ,1.2
2022-1,Virgin Islands,2022,1,Live audio/video, 698 ,19.3
2022-1,Virgin Islands,2022,1,Remote patient monitoring, 38 ,1.1
2022-1,Virgin Islands,2022,2,Live audio/video, 395 ,10.9
2022-1,Virgin Islands,2022,2,Remote patient monitoring, 50 ,1.4
2022-1,Virgin Islands,2022,3,Live audio/video, 419 ,11.4
2022-1,Virgin Islands,2022,3,Remote patient monitoring, 104 ,2.8
2022-2,Virgin Islands,2022,4,Live audio/video, 315 ,8.6
2022-2,Virgin Islands,2022,4,Remote patient monitoring, 57 ,1.6
2022-2,Virgin Islands,2022,5,Live audio/video, 360 ,9.8
2022-2,Virgin Islands,2022,5,Other telehealth, 21 ,0.6
2022-2,Virgin Islands,2022,5,Remote patient monitoring, 46 ,1.2
2022-2,Virgin Islands,2022,6,Live audio/video, 389 ,10.5
2022-2,Virgin Islands,2022,6,Remote patient monitoring, 44 ,1.2
2022-3,Virgin Islands,2022,7,Live audio/video, 297 ,8.0
2022-3,Virgin Islands,2022,7,Remote patient monitoring, 31 ,0.8
2022-3,Virgin Islands,2022,8,Live audio/video, 405 ,10.8
2022-3,Virgin Islands,2022,8,Remote patient monitoring, 39 ,1.0
2022-3,Virgin Islands,2022,9,Live audio/video, 329 ,8.8
2022-3,Virgin Islands,2022,9,Remote patient monitoring, 34 ,0.9
2022-4,Virgin Islands,2022,10,Live audio/video, 281 ,7.5
2022-4,Virgin Islands,2022,10,Remote patient monitoring, 35 ,0.9
2022-4,Virgin Islands,2022,11,Live audio/video, 229 ,6.1
2022-4,Virgin Islands,2022,11,Remote patient monitoring, 34 ,0.9
2022-4,Virgin Islands,2022,12,Live audio/video, 242 ,6.4
2022-4,Virgin Islands,2022,12,Remote patient monitoring, 33 ,0.9
2018-1,Virginia,2018,1,Live audio/video," 2,419 ",1.9
2018-1,Virginia,2018,2,Live audio/video," 2,346 ",1.9
2018-1,Virginia,2018,3,Live audio/video," 2,890 ",2.3
2018-2,Virginia,2018,4,Live audio/video," 3,069 ",2.4
2018-2,Virginia,2018,5,Live audio/video," 3,252 ",2.6
2018-2,Virginia,2018,6,Live audio/video," 2,755 ",2.2
2018-3,Virginia,2018,7,Live audio/video," 2,717 ",2.1
2018-3,Virginia,2018,8,Live audio/video," 3,093 ",2.4
2018-3,Virginia,2018,9,Live audio/video," 2,764 ",2.2
2018-4,Virginia,2018,10,Live audio/video," 3,230 ",2.5
2018-4,Virginia,2018,11,Live audio/video," 2,979 ",2.3
2018-4,Virginia,2018,12,Live audio/video," 2,673 ",2.0
2019-1,Virginia,2019,1,Live audio/video," 4,037 ",2.9
2019-1,Virginia,2019,2,Live audio/video," 3,773 ",2.7
2019-1,Virginia,2019,3,Live audio/video," 4,567 ",3.2
2019-2,Virginia,2019,4,Live audio/video," 4,783 ",3.3
2019-2,Virginia,2019,5,Live audio/video," 4,713 ",3.2
2019-2,Virginia,2019,6,Live audio/video," 4,221 ",2.9
2019-3,Virginia,2019,7,Live audio/video," 4,908 ",3.3
2019-3,Virginia,2019,8,Live audio/video," 5,489 ",3.7
2019-3,Virginia,2019,9,Live audio/video," 5,806 ",3.9
2019-4,Virginia,2019,10,Live audio/video," 6,668 ",4.4
2019-4,Virginia,2019,11,Live audio/video," 5,830 ",3.8
2019-4,Virginia,2019,12,Live audio/video," 5,847 ",3.7
2020-1,Virginia,2020,1,Live audio/video," 7,008 ",4.4
2020-1,Virginia,2020,2,Live audio/video," 6,425 ",4.1
2020-1,Virginia,2020,3,Live audio/video," 56,764 ",35.7
2020-1,Virginia,2020,3,Other telehealth," 1,025 ",0.6
2020-1,Virginia,2020,3,Store and forward," 2,673 ",1.7
2020-2,Virginia,2020,4,Live audio/video," 245,518 ",152.0
2020-2,Virginia,2020,4,Other telehealth," 2,878 ",1.8
2020-2,Virginia,2020,4,Store and forward," 12,723 ",7.9
2020-2,Virginia,2020,5,Live audio/video," 239,449 ",146.3
2020-2,Virginia,2020,5,Other telehealth, 762 ,0.5
2020-2,Virginia,2020,5,Store and forward," 10,272 ",6.3
2020-2,Virginia,2020,6,Live audio/video," 221,973 ",133.9
2020-2,Virginia,2020,6,Store and forward," 9,119 ",5.5
2020-3,Virginia,2020,7,Live audio/video," 203,436 ",121.2
2020-3,Virginia,2020,7,Store and forward," 7,488 ",4.5
2020-3,Virginia,2020,8,Live audio/video," 187,588 ",110.5
2020-3,Virginia,2020,8,Store and forward," 5,833 ",3.4
2020-3,Virginia,2020,9,Live audio/video," 205,089 ",119.5
2020-3,Virginia,2020,9,Store and forward," 8,576 ",5.0
2020-4,Virginia,2020,10,Live audio/video," 216,298 ",124.8
2020-4,Virginia,2020,10,Store and forward," 9,033 ",5.2
2020-4,Virginia,2020,11,Live audio/video," 192,191 ",109.3
2020-4,Virginia,2020,11,Store and forward," 7,730 ",4.4
2020-4,Virginia,2020,12,Live audio/video," 220,300 ",123.3
2020-4,Virginia,2020,12,Store and forward," 8,986 ",5.0
2021-1,Virginia,2021,1,Live audio/video," 231,061 ",128.3
2021-1,Virginia,2021,1,Store and forward," 11,095 ",6.2
2021-1,Virginia,2021,2,Live audio/video," 218,569 ",120.5
2021-1,Virginia,2021,2,Store and forward," 9,311 ",5.1
2021-1,Virginia,2021,3,Live audio/video," 232,698 ",127.3
2021-1,Virginia,2021,3,Store and forward," 9,366 ",5.1
2021-2,Virginia,2021,4,Live audio/video," 199,467 ",108.1
2021-2,Virginia,2021,4,Store and forward," 7,410 ",4.0
2021-2,Virginia,2021,5,Live audio/video," 176,787 ",95.1
2021-2,Virginia,2021,5,Store and forward," 7,012 ",3.8
2021-2,Virginia,2021,6,Live audio/video," 162,164 ",86.5
2021-2,Virginia,2021,6,Store and forward," 5,604 ",3.0
2021-3,Virginia,2021,7,Live audio/video," 131,375 ",69.4
2021-3,Virginia,2021,7,Store and forward," 3,450 ",1.8
2021-3,Virginia,2021,8,Live audio/video," 137,387 ",71.8
2021-3,Virginia,2021,8,Store and forward," 4,337 ",2.3
2021-3,Virginia,2021,9,Live audio/video," 143,441 ",74.4
2021-3,Virginia,2021,9,Store and forward," 5,315 ",2.8
2021-4,Virginia,2021,10,Live audio/video," 134,911 ",69.4
2021-4,Virginia,2021,10,Store and forward," 4,654 ",2.4
2021-4,Virginia,2021,11,Live audio/video," 130,447 ",66.4
2021-4,Virginia,2021,11,Store and forward," 4,053 ",2.1
2021-4,Virginia,2021,12,Live audio/video," 132,403 ",66.7
2021-4,Virginia,2021,12,Store and forward," 3,721 ",1.9
2022-1,Virginia,2022,1,Live audio/video," 174,785 ",87.3
2022-1,Virginia,2022,1,Store and forward," 5,411 ",2.7
2022-1,Virginia,2022,2,Live audio/video," 144,418 ",71.7
2022-1,Virginia,2022,2,Store and forward," 4,272 ",2.1
2022-1,Virginia,2022,3,Live audio/video," 154,768 ",76.4
2022-1,Virginia,2022,3,Store and forward," 4,213 ",2.1
2022-2,Virginia,2022,4,Live audio/video," 129,368 ",63.5
2022-2,Virginia,2022,4,Store and forward," 3,185 ",1.6
2022-2,Virginia,2022,5,Live audio/video," 130,603 ",63.7
2022-2,Virginia,2022,5,Store and forward," 3,256 ",1.6
2022-2,Virginia,2022,6,Live audio/video," 127,550 ",61.8
2022-2,Virginia,2022,6,Store and forward," 2,604 ",1.3
2022-3,Virginia,2022,7,Live audio/video," 116,425 ",56.0
2022-3,Virginia,2022,7,Store and forward," 2,438 ",1.2
2022-3,Virginia,2022,8,Live audio/video," 132,974 ",63.4
2022-3,Virginia,2022,8,Store and forward," 3,059 ",1.5
2022-3,Virginia,2022,9,Live audio/video," 124,901 ",59.2
2022-3,Virginia,2022,9,Store and forward," 3,017 ",1.4
2022-4,Virginia,2022,10,Live audio/video," 127,189 ",59.9
2022-4,Virginia,2022,10,Store and forward," 3,196 ",1.5
2022-4,Virginia,2022,11,Live audio/video," 131,130 ",61.1
2022-4,Virginia,2022,11,Store and forward," 3,273 ",1.5
2022-4,Virginia,2022,12,Live audio/video," 125,114 ",57.7
2022-4,Virginia,2022,12,Store and forward," 2,928 ",1.4
2018-1,Washington,2018,1,Live audio/video," 5,671 ",3.0
2018-1,Washington,2018,2,Live audio/video," 5,930 ",3.2
2018-1,Washington,2018,3,Live audio/video," 7,229 ",3.9
2018-2,Washington,2018,4,Live audio/video," 7,141 ",3.8
2018-2,Washington,2018,5,Live audio/video," 7,873 ",4.2
2018-2,Washington,2018,6,Live audio/video," 6,550 ",3.5
2018-3,Washington,2018,7,Live audio/video," 7,550 ",4.1
2018-3,Washington,2018,8,Live audio/video," 8,462 ",4.6
2018-3,Washington,2018,9,Live audio/video," 7,727 ",4.2
2018-4,Washington,2018,10,Live audio/video," 9,533 ",5.2
2018-4,Washington,2018,11,Live audio/video," 8,446 ",4.6
2018-4,Washington,2018,12,Live audio/video," 8,059 ",4.4
2019-1,Washington,2019,1,Live audio/video," 9,441 ",5.1
2019-1,Washington,2019,2,Live audio/video," 8,847 ",4.8
2019-1,Washington,2019,3,Live audio/video," 9,696 ",5.3
2019-2,Washington,2019,4,Live audio/video," 10,479 ",5.8
2019-2,Washington,2019,5,Live audio/video," 10,280 ",5.7
2019-2,Washington,2019,6,Live audio/video," 9,235 ",5.1
2019-3,Washington,2019,7,Live audio/video," 10,156 ",5.6
2019-3,Washington,2019,8,Live audio/video," 10,050 ",5.5
2019-3,Washington,2019,9,Live audio/video," 10,017 ",5.5
2019-4,Washington,2019,10,Live audio/video," 11,569 ",6.4
2019-4,Washington,2019,11,Live audio/video," 9,932 ",5.5
2019-4,Washington,2019,12,Live audio/video," 10,196 ",5.6
2020-1,Washington,2020,1,Live audio/video," 10,562 ",5.8
2020-1,Washington,2020,2,Live audio/video," 9,441 ",5.2
2020-1,Washington,2020,3,Live audio/video," 84,662 ",46.3
2020-1,Washington,2020,3,Other telehealth," 1,862 ",1.0
2020-2,Washington,2020,4,Live audio/video," 250,859 ",136.0
2020-2,Washington,2020,4,Other telehealth," 2,661 ",1.4
2020-2,Washington,2020,5,Live audio/video," 232,014 ",124.6
2020-2,Washington,2020,5,Other telehealth," 1,406 ",0.8
2020-2,Washington,2020,6,Live audio/video," 222,323 ",118.0
2020-2,Washington,2020,6,Other telehealth," 1,093 ",0.6
2020-3,Washington,2020,7,Live audio/video," 207,306 ",108.8
2020-3,Washington,2020,7,Other telehealth," 1,141 ",0.6
2020-3,Washington,2020,8,Live audio/video," 192,561 ",99.9
2020-3,Washington,2020,8,Other telehealth," 1,232 ",0.6
2020-3,Washington,2020,9,Live audio/video," 208,226 ",107.0
2020-3,Washington,2020,9,Other telehealth," 1,251 ",0.6
2020-4,Washington,2020,10,Live audio/video," 224,113 ",114.2
2020-4,Washington,2020,10,Other telehealth," 1,631 ",0.8
2020-4,Washington,2020,11,Live audio/video," 211,427 ",106.7
2020-4,Washington,2020,11,Other telehealth," 1,573 ",0.8
2020-4,Washington,2020,12,Live audio/video," 243,982 ",121.7
2020-4,Washington,2020,12,Other telehealth," 1,681 ",0.8
2021-1,Washington,2021,1,Live audio/video," 243,964 ",121.0
2021-1,Washington,2021,1,Other telehealth," 1,478 ",0.7
2021-1,Washington,2021,2,Live audio/video," 235,724 ",116.3
2021-1,Washington,2021,2,Other telehealth," 1,271 ",0.6
2021-1,Washington,2021,3,Live audio/video," 261,453 ",128.1
2021-1,Washington,2021,3,Other telehealth," 1,476 ",0.7
2021-2,Washington,2021,4,Live audio/video," 225,208 ",109.7
2021-2,Washington,2021,4,Other telehealth," 1,259 ",0.6
2021-2,Washington,2021,5,Live audio/video," 204,271 ",98.9
2021-2,Washington,2021,5,Other telehealth," 1,189 ",0.6
2021-2,Washington,2021,6,Live audio/video," 194,492 ",93.8
2021-2,Washington,2021,6,Other telehealth," 1,313 ",0.6
2021-3,Washington,2021,7,Live audio/video," 158,475 ",75.9
2021-3,Washington,2021,7,Other telehealth," 1,093 ",0.5
2021-3,Washington,2021,8,Live audio/video," 161,531 ",76.8
2021-3,Washington,2021,8,Other telehealth," 1,245 ",0.6
2021-3,Washington,2021,9,Live audio/video," 168,661 ",79.6
2021-4,Washington,2021,10,Live audio/video," 166,669 ",78.3
2021-4,Washington,2021,11,Live audio/video," 162,000 ",75.6
2021-4,Washington,2021,12,Live audio/video," 160,331 ",74.5
2022-1,Washington,2022,1,Live audio/video," 188,301 ",87.0
2022-1,Washington,2022,1,Other telehealth," 1,204 ",0.6
2022-1,Washington,2022,2,Live audio/video," 160,920 ",74.1
2022-1,Washington,2022,3,Live audio/video," 168,619 ",77.4
2022-2,Washington,2022,4,Live audio/video," 119,830 ",54.7
2022-2,Washington,2022,5,Live audio/video," 120,578 ",54.8
2022-2,Washington,2022,6,Live audio/video," 115,574 ",52.0
2022-3,Washington,2022,7,Live audio/video," 99,114 ",44.6
2022-3,Washington,2022,8,Live audio/video," 111,874 ",50.0
2022-3,Washington,2022,9,Live audio/video," 103,345 ",46.1
2022-4,Washington,2022,10,Live audio/video," 105,369 ",46.7
2022-4,Washington,2022,11,Live audio/video," 108,594 ",47.8
2022-4,Washington,2022,12,Live audio/video," 107,210 ",47.0
2018-1,West Virginia,2018,1,Live audio/video, 995 ,1.7
2018-1,West Virginia,2018,2,Live audio/video, 955 ,1.7
2018-1,West Virginia,2018,3,Live audio/video," 1,400 ",2.4
2018-2,West Virginia,2018,4,Live audio/video," 1,399 ",2.4
2018-2,West Virginia,2018,5,Live audio/video," 1,605 ",2.8
2018-2,West Virginia,2018,6,Live audio/video," 1,334 ",2.3
2018-3,West Virginia,2018,7,Live audio/video," 1,229 ",2.2
2018-3,West Virginia,2018,8,Live audio/video," 1,675 ",2.9
2018-3,West Virginia,2018,9,Live audio/video," 1,753 ",3.1
2018-4,West Virginia,2018,10,Live audio/video," 2,018 ",3.6
2018-4,West Virginia,2018,11,Live audio/video," 1,577 ",2.8
2018-4,West Virginia,2018,12,Live audio/video, 797 ,1.4
2019-1,West Virginia,2019,1,Live audio/video, 932 ,1.7
2019-1,West Virginia,2019,2,Live audio/video, 698 ,1.2
2019-1,West Virginia,2019,3,Live audio/video, 807 ,1.5
2019-2,West Virginia,2019,4,Live audio/video," 1,003 ",1.8
2019-2,West Virginia,2019,5,Live audio/video," 1,364 ",2.5
2019-2,West Virginia,2019,6,Live audio/video," 1,523 ",2.7
2019-3,West Virginia,2019,7,Live audio/video," 1,670 ",3.0
2019-3,West Virginia,2019,8,Live audio/video," 1,731 ",3.1
2019-3,West Virginia,2019,9,Live audio/video," 2,150 ",3.9
2019-4,West Virginia,2019,10,Live audio/video," 2,816 ",5.1
2019-4,West Virginia,2019,11,Live audio/video," 2,463 ",4.4
2019-4,West Virginia,2019,12,Live audio/video," 2,609 ",4.7
2020-1,West Virginia,2020,1,Live audio/video," 3,854 ",7.0
2020-1,West Virginia,2020,2,Live audio/video," 3,051 ",5.5
2020-1,West Virginia,2020,3,Live audio/video," 23,952 ",43.7
2020-1,West Virginia,2020,3,Other telehealth, 336 ,0.6
2020-2,West Virginia,2020,4,Live audio/video," 104,246 ",187.3
2020-2,West Virginia,2020,4,Other telehealth, 736 ,1.3
2020-2,West Virginia,2020,5,Live audio/video," 78,346 ",139.1
2020-2,West Virginia,2020,6,Live audio/video," 59,336 ",104.1
2020-3,West Virginia,2020,7,Live audio/video," 56,674 ",98.4
2020-3,West Virginia,2020,8,Live audio/video," 56,895 ",97.7
2020-3,West Virginia,2020,9,Live audio/video," 59,656 ",101.5
2020-4,West Virginia,2020,10,Live audio/video," 57,827 ",97.5
2020-4,West Virginia,2020,11,Live audio/video," 57,329 ",95.8
2020-4,West Virginia,2020,12,Live audio/video," 70,595 ",116.9
2021-1,West Virginia,2021,1,Live audio/video," 65,968 ",108.4
2021-1,West Virginia,2021,2,Live audio/video," 64,481 ",105.3
2021-1,West Virginia,2021,3,Live audio/video," 63,765 ",103.3
2021-2,West Virginia,2021,4,Live audio/video," 57,605 ",92.8
2021-2,West Virginia,2021,5,Live audio/video," 48,788 ",78.2
2021-2,West Virginia,2021,6,Live audio/video," 44,490 ",70.9
2021-3,West Virginia,2021,7,Live audio/video," 37,477 ",59.4
2021-3,West Virginia,2021,8,Live audio/video," 39,742 ",62.6
2021-3,West Virginia,2021,9,Live audio/video," 46,860 ",73.3
2021-4,West Virginia,2021,10,Live audio/video," 44,952 ",70.0
2021-4,West Virginia,2021,11,Live audio/video," 45,985 ",71.3
2021-4,West Virginia,2021,12,Live audio/video," 46,460 ",71.5
2022-1,West Virginia,2022,1,Live audio/video," 56,334 ",86.1
2022-1,West Virginia,2022,2,Live audio/video," 48,760 ",74.2
2022-1,West Virginia,2022,3,Live audio/video," 52,991 ",80.2
2022-2,West Virginia,2022,4,Live audio/video," 45,001 ",67.9
2022-2,West Virginia,2022,5,Live audio/video," 44,181 ",66.4
2022-2,West Virginia,2022,6,Live audio/video," 43,753 ",65.5
2022-3,West Virginia,2022,7,Live audio/video," 37,225 ",55.4
2022-3,West Virginia,2022,8,Live audio/video," 48,410 ",71.5
2022-3,West Virginia,2022,9,Live audio/video," 45,183 ",66.6
2022-4,West Virginia,2022,10,Live audio/video," 39,746 ",58.3
2022-4,West Virginia,2022,11,Live audio/video," 42,743 ",62.5
2022-4,West Virginia,2022,12,Live audio/video," 41,473 ",60.5
2018-1,Wisconsin,2018,1,Live audio/video," 3,937 ",3.4
2018-1,Wisconsin,2018,2,Live audio/video," 3,707 ",3.2
2018-1,Wisconsin,2018,3,Live audio/video," 4,123 ",3.6
2018-2,Wisconsin,2018,4,Live audio/video," 3,708 ",3.2
2018-2,Wisconsin,2018,5,Live audio/video," 3,678 ",3.2
2018-2,Wisconsin,2018,6,Live audio/video," 3,415 ",3.0
2018-3,Wisconsin,2018,7,Live audio/video," 3,473 ",3.0
2018-3,Wisconsin,2018,8,Live audio/video," 3,774 ",3.3
2018-3,Wisconsin,2018,9,Live audio/video," 3,293 ",2.9
2018-4,Wisconsin,2018,10,Live audio/video," 3,823 ",3.3
2018-4,Wisconsin,2018,11,Live audio/video," 3,564 ",3.1
2018-4,Wisconsin,2018,12,Live audio/video," 3,101 ",2.7
2019-1,Wisconsin,2019,1,Live audio/video," 3,486 ",3.1
2019-1,Wisconsin,2019,2,Live audio/video," 3,658 ",3.2
2019-1,Wisconsin,2019,3,Live audio/video," 3,750 ",3.3
2019-2,Wisconsin,2019,4,Live audio/video," 4,061 ",3.5
2019-2,Wisconsin,2019,5,Live audio/video," 4,112 ",3.6
2019-2,Wisconsin,2019,6,Live audio/video," 3,668 ",3.2
2019-3,Wisconsin,2019,7,Live audio/video," 4,184 ",3.6
2019-3,Wisconsin,2019,8,Live audio/video," 3,920 ",3.4
2019-3,Wisconsin,2019,9,Live audio/video," 4,059 ",3.5
2019-4,Wisconsin,2019,10,Live audio/video," 4,510 ",3.9
2019-4,Wisconsin,2019,11,Live audio/video," 3,977 ",3.5
2019-4,Wisconsin,2019,12,Live audio/video," 4,007 ",3.5
2020-1,Wisconsin,2020,1,Live audio/video," 4,992 ",4.3
2020-1,Wisconsin,2020,2,Live audio/video," 4,949 ",4.3
2020-1,Wisconsin,2020,3,Live audio/video," 46,803 ",40.6
2020-1,Wisconsin,2020,3,Other telehealth, 683 ,0.6
2020-2,Wisconsin,2020,4,Live audio/video," 190,147 ",159.8
2020-2,Wisconsin,2020,4,Other telehealth," 1,002 ",0.8
2020-2,Wisconsin,2020,5,Live audio/video," 179,736 ",148.0
2020-2,Wisconsin,2020,6,Live audio/video," 152,451 ",123.4
2020-3,Wisconsin,2020,7,Live audio/video," 136,035 ",108.4
2020-3,Wisconsin,2020,8,Live audio/video," 124,819 ",98.0
2020-3,Wisconsin,2020,9,Live audio/video," 132,517 ",102.6
2020-4,Wisconsin,2020,10,Live audio/video," 148,805 ",113.8
2020-4,Wisconsin,2020,11,Live audio/video," 147,916 ",111.5
